squads_player_id;squads_tournament_id;squads_team_id;squads_shirt_number;squads_position_name;players_family_name;players_given_name;players_birth_date;players_female;players_goal_keeper;players_defender;players_midfielder;players_forward
P-28805;WC-1958;T-21;13;forward;Hovorka;Václav;1931-09-19;0;0;0;0;1
P-28811;WC-2022;T-59;22;goal keeper;Barsham;Meshaal;1998-02-14;0;1;0;0;0
P-28816;WC-1994;T-03;3;defender;Chamot;José;1969-05-17;0;0;1;0;0
P-28816;WC-2002;T-03;22;defender;Chamot;José;1969-05-17;0;0;1;0;0
P-28816;WC-1998;T-03;3;defender;Chamot;José;1969-05-17;0;0;1;0;0
P-28828;WC-1978;T-56;22;defender;Rojas;Roberto;1955-10-26;0;0;1;0;0
P-28832;WC-2006;T-48;14;defender;Heitinga;John;1983-11-15;0;0;1;0;0
P-28832;WC-2010;T-48;3;defender;Heitinga;John;1983-11-15;0;0;1;0;0
P-28840;WC-1950;T-46;0;forward;Borbolla;José Luis;1920-01-31;0;0;0;0;1
P-28851;WC-1970;T-41;6;midfielder;Ferrante;Ugo;1945-07-18;0;0;0;1;0
P-28854;WC-1990;T-60;13;midfielder;Townsend;Andy;1963-07-23;0;0;0;1;0
P-28854;WC-1994;T-60;7;midfielder;Townsend;Andy;1963-07-23;0;0;0;1;0
P-28870;WC-2002;T-14;8;midfielder;Li;Tie;1977-05-18;0;0;0;1;0
P-28880;WC-2015;T-25;8;midfielder;Vásquez;Erika;1992-08-04;1;0;0;1;0
P-28881;WC-1978;T-73;11;midfielder;Cardeñosa;Julio;1949-10-27;0;0;0;1;0
P-28883;WC-2002;T-06;5;defender;Van Kerckhoven;Nico;1970-12-14;0;0;1;1;0
P-28883;WC-1998;T-06;11;midfielder;Van Kerckhoven;Nico;1970-12-14;0;0;1;1;0
P-28884;WC-2019;T-74;20;forward;Larsson;Mimmi;1994-04-09;1;0;0;0;1
P-28894;WC-1990;T-83;14;midfielder;Stollmeyer;John;1962-10-25;0;0;0;1;0
P-28901;WC-2003;T-83;9;forward;Hamm;Mia;1972-03-17;1;0;0;1;1
P-28901;WC-1995;T-83;9;midfielder;Hamm;Mia;1972-03-17;1;0;0;1;1
P-28901;WC-1991;T-83;9;midfielder;Hamm;Mia;1972-03-17;1;0;0;1;1
P-28901;WC-1999;T-83;9;forward;Hamm;Mia;1972-03-17;1;0;0;1;1
P-28911;WC-2022;T-48;8;forward;Gakpo;Cody;1999-05-07;0;0;0;0;1
P-28917;WC-2007;T-74;17;forward;Edlund;Madelaine;1985-09-15;1;0;0;0;1
P-28917;WC-2011;T-74;19;forward;Edlund;Madelaine;1985-09-15;1;0;0;0;1
P-28922;WC-1986;T-52;20;midfielder;McNally;Bernard;1963-02-17;0;0;0;1;0
P-28931;WC-1974;T-57;20;forward;Kapka;Zdzis?aw;1954-12-07;0;0;0;0;1
P-28958;WC-1934;T-61;0;forward;Bindea;Silviu;1912-10-24;0;0;0;0;1
P-28958;WC-1938;T-61;0;forward;Bindea;Silviu;1912-10-24;0;0;0;0;1
P-28976;WC-1991;T-44;8;midfielder;Matsuda;Michiko;1966-10-26;1;0;0;1;0
P-28977;WC-1994;T-75;11;forward;Chapuisat;Stéphane;1969-06-28;0;0;0;0;1
P-28983;WC-1950;T-09;0;midfielder;Danilo;not applicable;1920-12-03;0;0;0;1;0
P-28988;WC-2011;T-51;2;defender;Jon;Hong-yon;1992-06-11;1;0;1;0;0
P-28995;WC-2019;T-70;15;midfielder;Jane;Refiloe;1992-08-04;1;0;0;1;0
P-28996;WC-1986;T-46;3;defender;Quirarte;Fernando;1956-05-17;0;0;1;0;0
P-29001;WC-1982;T-27;20;goal keeper;Munguía;José Luis;1959-10-28;0;1;0;0;0
P-29008;WC-1994;T-48;15;defender;Blind;Danny;1961-08-01;0;0;1;0;0
P-29008;WC-1990;T-48;21;defender;Blind;Danny;1961-08-01;0;0;1;0;0
P-29011;WC-2010;T-32;16;goal keeper;Ahorlu;Stephen;1988-09-05;0;1;0;0;0
P-29031;WC-2015;T-16;10;forward;Rincón;Yoreli;1993-07-27;1;0;0;1;1
P-29031;WC-2011;T-16;10;midfielder;Rincón;Yoreli;1993-07-27;1;0;0;1;1
P-29046;WC-2022;T-57;15;defender;Glik;Kamil;1988-02-03;0;0;1;0;0
P-29046;WC-2018;T-57;15;defender;Glik;Kamil;1988-02-03;0;0;1;0;0
P-29053;WC-2022;T-22;21;forward;Cornelius;Andreas;1993-03-16;0;0;0;0;1
P-29053;WC-2018;T-22;21;forward;Cornelius;Andreas;1993-03-16;0;0;0;0;1
P-29054;WC-1999;T-12;4;midfielder;Franck;Tanya;1974-12-13;1;0;0;1;0
P-29059;WC-1991;T-53;2;midfielder;Zaborowski;Cathrine;1971-08-02;1;0;0;1;0
P-29063;WC-2022;T-79;14;midfielder;Laïdouni;Aïssa;1996-12-13;0;0;0;1;0
P-29075;WC-2010;T-09;19;midfielder;Baptista;Júlio;1981-10-01;0;0;0;1;0
P-29080;WC-2006;T-03;11;forward;Tevez;Carlos;1984-02-05;0;0;0;0;1
P-29080;WC-2010;T-03;11;forward;Tevez;Carlos;1984-02-05;0;0;0;0;1
P-29081;WC-1934;T-36;0;forward;Szabó;Gábor;1902-10-14;0;0;0;0;1
P-29082;WC-2002;T-73;3;defender;Juanfran;not applicable;1976-07-15;0;0;1;0;0
P-29090;WC-2006;T-20;10;midfielder;Rosický;Tomáš;1980-10-04;0;0;0;1;0
P-29094;WC-1991;T-44;18;defender;Uchiyama;Tamaki;1972-12-13;1;0;1;0;1
P-29094;WC-1995;T-44;17;forward;Uchiyama;Tamaki;1972-12-13;1;0;1;0;1
P-29094;WC-1999;T-44;9;forward;Uchiyama;Tamaki;1972-12-13;1;0;1;0;1
P-29106;WC-2003;T-04;2;midfielder;Foster;Gillian;1976-08-28;1;0;0;1;0
P-29107;WC-2002;T-63;22;goal keeper;Al-Khojali;Mohammed;1973-01-15;0;1;0;0;0
P-29115;WC-2022;T-11;15;midfielder;Kunde;Pierre;1995-07-26;0;0;0;1;0
P-29117;WC-2018;T-56;9;forward;Guerrero;Paolo;1984-01-01;0;0;0;0;1
P-29122;WC-2002;T-17;21;defender;Chinchilla;Pablo;1978-12-21;0;0;1;0;0
P-29132;WC-1994;T-63;13;defender;Abd Al-Jawad;Mohamed;1962-11-28;0;0;1;0;0
P-29136;WC-2018;T-65;9;forward;Diouf;Mame Biram;1987-12-16;0;0;0;0;1
P-29138;WC-2019;T-14;12;goal keeper;Peng;Shimeng;1998-05-12;1;1;0;0;0
P-29143;WC-1998;T-41;2;defender;Bergomi;Giuseppe;1963-12-22;0;0;1;0;0
P-29143;WC-1986;T-41;2;defender;Bergomi;Giuseppe;1963-12-22;0;0;1;0;0
P-29143;WC-1982;T-41;3;defender;Bergomi;Giuseppe;1963-12-22;0;0;1;0;0
P-29143;WC-1990;T-41;3;defender;Bergomi;Giuseppe;1963-12-22;0;0;1;0;0
P-29154;WC-1995;T-53;5;defender;Nymark Andersen;Nina;1972-09-28;1;0;1;0;0
P-29161;WC-2018;T-26;13;defender;Abdel Shafy;Mohamed;1985-07-01;0;0;1;0;0
P-29172;WC-2002;T-41;9;forward;Inzaghi;Filippo;1973-08-09;0;0;0;0;1
P-29172;WC-1998;T-41;19;forward;Inzaghi;Filippo;1973-08-09;0;0;0;0;1
P-29172;WC-2006;T-41;18;forward;Inzaghi;Filippo;1973-08-09;0;0;0;0;1
P-29185;WC-2018;T-38;12;goal keeper;Mazaheri;Mohammad Rashid;1989-05-18;0;1;0;0;0
P-29194;WC-1954;T-41;18;forward;Pivatelli;Gino;1933-03-27;0;0;0;0;1
P-29212;WC-2018;T-16;22;goal keeper;Cuadrado;José Fernando;1985-06-01;0;1;0;0;0
P-29274;WC-2022;T-73;7;forward;Morata;Álvaro;1992-10-23;0;0;0;0;1
P-29275;WC-1934;T-73;0;defender;Ciriaco;not applicable;1904-08-08;0;0;1;0;0
P-29295;WC-2015;T-53;19;midfielder;Minde;Kristine;1992-08-08;1;0;0;1;0
P-29295;WC-2019;T-53;17;midfielder;Minde;Kristine;1992-08-08;1;0;0;1;0
P-29295;WC-2011;T-53;6;midfielder;Minde;Kristine;1992-08-08;1;0;0;1;0
P-29298;WC-2022;T-03;6;defender;Pezzella;Germán;1991-06-27;0;0;1;0;0
P-29325;WC-2015;T-42;5;defender;Diakité;Mariam;1995-04-11;1;0;1;0;0
P-29364;WC-1938;T-57;0;forward;Wodarz;Gerard;1913-08-10;0;0;0;0;1
P-29398;WC-2010;T-03;9;forward;Higuaín;Gonzalo;1987-12-10;0;0;0;0;1
P-29398;WC-2014;T-03;9;forward;Higuaín;Gonzalo;1987-12-10;0;0;0;0;1
P-29398;WC-2018;T-03;9;forward;Higuaín;Gonzalo;1987-12-10;0;0;0;0;1
P-29399;WC-2006;T-25;1;goal keeper;Villafuerte;Edwin;1979-03-12;0;1;0;0;0
P-29404;WC-2010;T-13;5;defender;Contreras;Pablo;1978-09-11;0;0;1;0;0
P-29415;WC-2014;T-73;8;midfielder;Xavi;not applicable;1980-01-25;0;0;0;1;0
P-29415;WC-2010;T-73;8;midfielder;Xavi;not applicable;1980-01-25;0;0;0;1;0
P-29415;WC-2006;T-73;8;midfielder;Xavi;not applicable;1980-01-25;0;0;0;1;0
P-29415;WC-2002;T-73;19;midfielder;Xavi;not applicable;1980-01-25;0;0;0;1;0
P-29420;WC-1982;T-03;19;defender;Trossero;Enzo;1953-05-23;0;0;1;0;0
P-29422;WC-2015;T-04;15;midfielder;Polias;Teresa;1990-05-16;1;0;0;1;0
P-29426;WC-1982;T-86;6;midfielder;Dremmler;Wolfgang;1954-07-12;0;0;0;1;0
P-29429;WC-1986;T-84;4;defender;Diogo;Víctor;1958-04-09;0;0;1;0;0
P-29440;WC-1986;T-55;9;forward;Cabañas;Roberto;1961-04-11;0;0;0;0;1
P-29447;WC-2014;T-71;14;midfielder;Han;Kook-young;1990-04-19;0;0;0;1;0
P-29454;WC-1970;T-74;4;defender;Nordqvist;Björn;1942-10-06;0;0;1;1;0
P-29454;WC-1978;T-74;4;midfielder;Nordqvist;Björn;1942-10-06;0;0;1;1;0
P-29454;WC-1974;T-74;4;defender;Nordqvist;Björn;1942-10-06;0;0;1;1;0
P-29462;WC-2010;T-44;4;defender;Tanaka;Marcus Tulio;1981-04-24;0;0;1;0;0
P-29491;WC-2022;T-18;10;midfielder;Modri?;Luka;1985-09-09;0;0;0;1;0
P-29491;WC-2014;T-18;10;midfielder;Modri?;Luka;1985-09-09;0;0;0;1;0
P-29491;WC-2018;T-18;10;midfielder;Modri?;Luka;1985-09-09;0;0;0;1;0
P-29491;WC-2006;T-18;14;midfielder;Modri?;Luka;1985-09-09;0;0;0;1;0
P-29493;WC-1954;T-36;4;defender;Lantos;Mihály;1928-09-29;0;0;1;0;0
P-29496;WC-2019;T-31;14;defender;Elsig;Johanna;1992-11-01;1;0;1;0;0
P-29497;WC-1950;T-74;0;defender;Månsson;Arne;1925-11-11;0;0;1;0;0
P-29522;WC-1986;T-28;5;defender;Martin;Alvin;1958-07-29;0;0;1;0;0
P-29524;WC-1934;T-61;0;midfielder;Deheleanu;Vasile;1910-08-12;0;0;0;1;0
P-29548;WC-1978;T-57;12;midfielder;Deyna;Kazimierz;1947-10-23;0;0;0;1;0
P-29548;WC-1974;T-57;12;midfielder;Deyna;Kazimierz;1947-10-23;0;0;0;1;0
P-29553;WC-1966;T-46;17;midfielder;Mercado;Magdaleno;1944-04-04;0;0;0;1;0
P-29556;WC-1974;T-87;6;midfielder;Bogi?evi?;Vladislav;1950-11-07;0;0;0;1;0
P-29578;WC-2022;T-06;25;forward;Doku;Jérémy;2002-05-27;0;0;0;0;1
P-29594;WC-1991;T-83;5;defender;Henry;Lori;1966-03-20;1;0;1;0;0
P-29600;WC-1974;T-41;21;forward;Pulici;Paolo;1950-04-27;0;0;0;0;1
P-29600;WC-1978;T-41;20;forward;Pulici;Paolo;1950-04-27;0;0;0;0;1
P-29601;WC-2002;T-09;16;defender;Júnior;not applicable;1973-06-20;0;0;1;0;0
P-29608;WC-1938;T-19;0;midfielder;Bergés;Pedro;not available;0;0;0;1;0
P-29611;WC-2002;T-14;4;defender;Wu;Chengying;1975-04-21;0;0;1;0;0
P-29621;WC-2006;T-18;3;defender;Šimuni?;Josip;1978-02-18;0;0;1;0;0
P-29621;WC-2002;T-18;3;defender;Šimuni?;Josip;1978-02-18;0;0;1;0;0
P-29629;WC-1998;T-44;4;defender;Ihara;Masami;1967-09-18;0;0;1;0;0
P-29644;WC-1994;T-61;1;goal keeper;Prunea;Florin;1968-08-08;0;1;0;0;0
P-29644;WC-1998;T-61;22;goal keeper;Prunea;Florin;1968-08-08;0;1;0;0;0
P-29650;WC-1986;T-30;3;defender;Ayache;William;1961-01-10;0;0;1;0;0
P-29652;WC-1938;T-21;0;forward;Ludl;Josef;1916-06-03;0;0;0;0;1
P-29660;WC-1962;T-41;18;defender;David;Mario;1934-01-03;0;0;1;0;0
P-29672;WC-2014;T-03;13;midfielder;Fernández;Augusto;1986-04-10;0;0;0;1;0
P-29674;WC-2014;T-35;19;midfielder;Garrido;Luis;1990-11-05;0;0;0;1;0
P-29677;WC-2003;T-74;20;forward;Öqvist;Josefine;1983-07-23;1;0;0;0;1
P-29677;WC-2011;T-74;14;forward;Öqvist;Josefine;1983-07-23;1;0;0;0;1
P-29682;WC-2007;T-50;11;forward;Igbo;Chi-Chi;1986-05-01;1;0;0;0;1
P-29687;WC-1930;T-56;0;forward;Góngora;Jorge;1906-10-12;0;0;0;0;1
P-29694;WC-2007;T-53;7;defender;Rønning;Trine;1982-06-14;1;0;1;0;1
P-29694;WC-2003;T-53;7;forward;Rønning;Trine;1982-06-14;1;0;1;0;1
P-29694;WC-2015;T-53;7;defender;Rønning;Trine;1982-06-14;1;0;1;0;1
P-29694;WC-2011;T-53;7;defender;Rønning;Trine;1982-06-14;1;0;1;0;1
P-29698;WC-1986;T-58;8;defender;Frederico;not applicable;1957-04-06;0;0;1;0;0
P-29705;WC-2014;T-46;16;defender;Ponce;Miguel Ángel;1989-04-12;0;0;1;0;0
P-29713;WC-2022;T-25;3;defender;Hincapié;Piero;2002-01-09;0;0;1;0;0
P-29733;WC-1974;T-48;4;defender;van Ierssel;Kees;1945-12-06;0;0;1;0;0
P-29734;WC-1974;T-04;22;goal keeper;Maher;Allan;1950-07-21;0;1;0;0;0
P-29742;WC-1986;T-39;16;midfielder;Mahmoud;Shaker;1963-05-05;0;0;0;1;0
P-29757;WC-2018;T-71;21;goal keeper;Kim;Jin-hyeon;1987-07-06;0;1;0;0;0
P-29761;WC-2015;T-30;8;defender;Houara;Jessica;1987-09-29;1;0;1;0;0
P-29764;WC-1958;T-85;11;forward;Jones;Cliff;1935-02-07;0;0;0;0;1
P-29767;WC-2011;T-83;21;goal keeper;Loyden;Jillian;1985-05-25;1;1;0;0;0
P-29799;WC-2010;T-75;21;goal keeper;Leoni;Johnny;1984-06-30;0;1;0;0;0
P-29803;WC-1934;T-48;0;forward;van Nellen;Joop;1910-03-15;0;0;0;0;1
P-29822;WC-1954;T-36;16;midfielder;Budai;László;1928-07-19;0;0;0;1;0
P-29822;WC-1958;T-36;7;midfielder;Budai;László;1928-07-19;0;0;0;1;0
P-29833;WC-2018;T-74;2;defender;Lustig;Mikael;1986-12-13;0;0;1;0;0
P-29849;WC-1954;T-28;12;goal keeper;Burgin;Ted;1927-04-29;0;1;0;0;0
P-29864;WC-2018;T-38;8;defender;Pouraliganji;Morteza;1992-04-19;0;0;1;0;0
P-29864;WC-2022;T-38;8;defender;Pouraliganji;Morteza;1992-04-19;0;0;1;0;0
P-29865;WC-1930;T-09;0;defender;Hermógenes;not applicable;1908-11-04;0;0;1;0;0
P-29870;WC-2014;T-25;21;defender;Achilier;Gabriel;1985-03-24;0;0;1;0;0
P-29879;WC-1938;T-48;0;midfielder;Pijpers;Rene;1917-09-15;0;0;0;1;0
P-29883;WC-2018;T-65;4;defender;Mbodji;Kara;1989-11-22;0;0;1;0;0
P-29893;WC-1982;T-05;22;goal keeper;Lindenberger;Klaus;1957-05-28;0;1;0;0;0
P-29893;WC-1990;T-05;1;goal keeper;Lindenberger;Klaus;1957-05-28;0;1;0;0;0
P-29896;WC-2019;T-31;13;midfielder;Däbritz;Sara;1995-02-15;1;0;0;1;0
P-29896;WC-2015;T-31;23;midfielder;Däbritz;Sara;1995-02-15;1;0;0;1;0
P-29913;WC-1978;T-38;22;goal keeper;Korbekandi;Rasoul;1953-01-27;0;1;0;0;0
P-29915;WC-1999;T-53;9;midfielder;Aarønes;Ann Kristin;1973-01-19;1;0;0;1;1
P-29915;WC-1995;T-53;11;forward;Aarønes;Ann Kristin;1973-01-19;1;0;0;1;1
P-29930;WC-1986;T-47;19;midfielder;Jilal;Fadel;1964-03-04;0;0;0;1;0
P-29932;WC-2022;T-75;2;defender;Fernandes;Edimilson;1996-04-15;0;0;1;0;0
P-29948;WC-1982;T-35;14;midfielder;Cruz;Juan;1959-06-24;0;0;0;1;0
P-29954;WC-2015;T-16;18;forward;Cuesta;Yisela;1991-09-27;1;0;0;0;1
P-29966;WC-1998;T-05;7;forward;Haas;Mario;1974-09-16;0;0;0;0;1
P-29967;WC-2006;T-32;5;defender;Mensah;John;1982-11-29;0;0;1;0;0
P-29967;WC-2010;T-32;5;defender;Mensah;John;1982-11-29;0;0;1;0;0
P-29981;WC-1978;T-73;3;defender;Uría;Francisco Javier;1950-02-01;0;0;1;0;0
P-29986;WC-2002;T-57;10;midfielder;Ka?u?ny;Rados?aw;1974-02-02;0;0;0;1;0
P-30014;WC-2010;T-13;7;forward;Sánchez;Alexis;1988-12-19;0;0;0;0;1
P-30014;WC-2014;T-13;7;forward;Sánchez;Alexis;1988-12-19;0;0;0;0;1
P-30015;WC-1998;T-48;21;forward;Hasselbaink;Jimmy Floyd;1972-03-27;0;0;0;0;1
P-30046;WC-2011;T-30;21;goal keeper;Philippe;Laëtitia;1991-04-30;1;1;0;0;0
P-30065;WC-1958;T-86;18;midfielder;Hoffmann;Rudi;1935-02-11;0;0;0;1;0
P-30070;WC-1995;T-28;19;defender;Fletcher;Julie;1974-09-28;1;0;1;0;0
P-30094;WC-2002;T-84;10;midfielder;O'Neill;Fabián;1973-10-14;0;0;0;1;0
P-30097;WC-1954;T-75;22;forward;Vonlanthen;Roger;1930-12-05;0;0;0;1;1
P-30097;WC-1962;T-75;20;midfielder;Vonlanthen;Roger;1930-12-05;0;0;0;1;1
P-30100;WC-1990;T-84;19;forward;Fonseca;Daniel;1969-09-13;0;0;0;0;1
P-30107;WC-2007;T-51;1;goal keeper;Phi;Un-hui;1985-08-02;1;1;0;0;0
P-30116;WC-2010;T-41;12;goal keeper;Marchetti;Federico;1983-02-07;0;1;0;0;0
P-30130;WC-1934;T-30;0;midfielder;Gabrillargues;Louis;1914-06-16;0;0;0;1;0
P-30138;WC-1966;T-36;11;forward;Rákosi;Gyula;1938-10-09;0;0;0;0;1
P-30138;WC-1962;T-36;17;forward;Rákosi;Gyula;1938-10-09;0;0;0;0;1
P-30161;WC-1998;T-63;15;midfielder;Al-Thunayan;Yousuf;1963-11-18;0;0;0;1;0
P-30163;WC-2006;T-17;6;midfielder;Fonseca;Danny;1979-11-07;0;0;0;1;0
P-30206;WC-2022;T-44;25;forward;Maeda;Daizen;1997-10-20;0;0;0;0;1
P-30221;WC-2010;T-01;6;midfielder;Mansouri;Yazid;1978-02-25;0;0;0;1;0
P-30247;WC-2011;T-29;8;forward;Mangue;Emiliana;1991-12-04;1;0;0;0;1
P-30252;WC-2022;T-83;21;forward;Weah;Timothy;2000-02-22;0;0;0;0;1
P-30264;WC-2019;T-11;4;defender;Leuko;Yvonne;1991-11-20;1;0;1;0;0
P-30264;WC-2015;T-11;4;defender;Leuko;Yvonne;1991-11-20;1;0;1;0;0
P-30282;WC-1991;T-83;16;defender;Belkin;Debbie;1966-05-27;1;0;1;0;0
P-30283;WC-2022;T-66;5;defender;Veljkovi?;Miloš;1995-09-26;0;0;1;0;0
P-30283;WC-2018;T-66;13;defender;Veljkovi?;Miloš;1995-09-26;0;0;1;0;0
P-30306;WC-2006;T-25;20;midfielder;Tenorio;Edwin;1976-06-16;0;0;0;1;0
P-30306;WC-2002;T-25;20;midfielder;Tenorio;Edwin;1976-06-16;0;0;0;1;0
P-30316;WC-2022;T-31;6;midfielder;Kimmich;Joshua;1995-02-08;0;0;1;1;0
P-30316;WC-2018;T-31;18;defender;Kimmich;Joshua;1995-02-08;0;0;1;1;0
P-30328;WC-1954;T-75;21;forward;Riva;Ferdinando;1930-07-03;0;0;0;0;1
P-30335;WC-1991;T-31;9;forward;Mohr;Heidi;1967-05-29;1;0;0;0;1
P-30335;WC-1995;T-31;9;forward;Mohr;Heidi;1967-05-29;1;0;0;0;1
P-30336;WC-1978;T-03;11;defender;Killer;Daniel;1949-12-21;0;0;1;0;0
P-30339;WC-2007;T-53;10;forward;Wiik;Melissa;1985-02-07;1;0;0;0;1
P-30342;WC-2015;T-48;22;forward;van de Sanden;Shanice;1992-10-02;1;0;0;0;1
P-30342;WC-2019;T-48;7;forward;van de Sanden;Shanice;1992-10-02;1;0;0;0;1
P-30345;WC-1991;T-83;14;defender;Fawcett;Joy;1968-02-08;1;0;1;0;0
P-30345;WC-1995;T-83;14;defender;Fawcett;Joy;1968-02-08;1;0;1;0;0
P-30345;WC-1999;T-83;14;defender;Fawcett;Joy;1968-02-08;1;0;1;0;0
P-30345;WC-2003;T-83;14;defender;Fawcett;Joy;1968-02-08;1;0;1;0;0
P-30363;WC-2006;T-09;16;defender;Gilberto;not applicable;1976-04-25;0;0;1;0;0
P-30363;WC-2010;T-09;16;defender;Gilberto;not applicable;1976-04-25;0;0;1;0;0
P-30371;WC-1998;T-30;1;goal keeper;Lama;Bernard;1963-04-07;0;1;0;0;0
P-30373;WC-1934;T-41;0;defender;Rosetta;Virginio;1902-02-25;0;0;1;0;0
P-30381;WC-2010;T-55;7;forward;Cardozo;Óscar;1983-05-20;0;0;0;0;1
P-30394;WC-2018;T-63;23;defender;Hawsawi;Motaz;1992-02-17;0;0;1;0;0
P-30396;WC-2007;T-22;12;midfielder;Dimun;Stine;1979-10-15;1;0;0;1;0
P-30400;WC-1998;T-64;14;midfielder;Lambert;Paul;1969-08-07;0;0;0;1;0
P-30405;WC-2022;T-73;19;midfielder;Soler;Carlos;1997-01-02;0;0;0;1;0
P-30411;WC-1991;T-50;15;midfielder;Mukoro;Ann;1975-05-27;1;0;0;1;0
P-30411;WC-1995;T-50;20;midfielder;Mukoro;Ann;1975-05-27;1;0;0;1;0
P-30413;WC-1938;T-61;0;midfielder;Brandabura;Gheorghe;1913-02-23;0;0;0;1;0
P-30416;WC-2006;T-77;16;goal keeper;Agassa;Kossi;1978-07-02;0;1;0;0;0
P-30429;WC-1974;T-74;22;midfielder;Ahlström;Thomas;1952-07-17;0;0;0;1;0
P-30434;WC-1974;T-64;1;goal keeper;Harvey;David;1948-02-07;0;1;0;0;0
P-30464;WC-2019;T-03;14;midfielder;Mayorga;Miriam;1989-11-20;1;0;0;1;0
P-30486;WC-2014;T-84;9;forward;Suárez;Luis;1987-01-24;0;0;0;0;1
P-30486;WC-2018;T-84;9;forward;Suárez;Luis;1987-01-24;0;0;0;0;1
P-30486;WC-2022;T-84;9;forward;Suárez;Luis;1987-01-24;0;0;0;0;1
P-30486;WC-2010;T-84;9;forward;Suárez;Luis;1987-01-24;0;0;0;0;1
P-30493;WC-1974;T-10;12;defender;Aladzhov;Stefan;1947-10-18;0;0;1;0;0
P-30493;WC-1970;T-10;4;defender;Aladzhov;Stefan;1947-10-18;0;0;1;0;0
P-30507;WC-1938;T-21;0;forward;?íha;Jan;1915-11-11;0;0;0;0;1
P-30514;WC-1998;T-16;20;forward;Ricard;Hámilton;1974-01-12;0;0;0;0;1
P-30524;WC-2002;T-69;13;forward;Rudonja;Mladen;1971-07-26;0;0;0;0;1
P-30543;WC-1930;T-03;0;midfielder;Evaristo;Juan;1902-06-20;0;0;0;1;0
P-30564;WC-2007;T-31;11;forward;Mittag;Anja;1985-05-16;1;0;0;0;1
P-30564;WC-2015;T-31;11;forward;Mittag;Anja;1985-05-16;1;0;0;0;1
P-30568;WC-1994;T-74;15;defender;Lu?i?;Teddy;1973-04-15;0;0;1;0;0
P-30568;WC-2002;T-74;16;defender;Lu?i?;Teddy;1973-04-15;0;0;1;0;0
P-30568;WC-2006;T-74;4;defender;Lu?i?;Teddy;1973-04-15;0;0;1;0;0
P-30572;WC-1998;T-13;14;defender;Ramírez;Miguel;1970-06-11;0;0;1;0;0
P-30573;WC-1986;T-09;11;forward;Edivaldo;not applicable;1962-04-13;0;0;0;0;1
P-30579;WC-2003;T-71;16;midfielder;Shin;Sun-nam;1981-05-30;1;0;0;1;0
P-30583;WC-1999;T-41;13;defender;Duò;Anna;1972-08-08;1;0;1;0;0
P-30596;WC-2022;T-04;12;goal keeper;Redmayne;Andrew;1989-01-13;0;1;0;0;0
P-30605;WC-1982;T-35;12;defender;Drummond;Domingo;1957-04-14;0;0;1;0;0
P-30621;WC-2015;T-11;22;defender;Awachwi;Wanki;1994-01-06;1;0;1;0;0
P-30651;WC-2006;T-46;7;midfielder;Sinha;not applicable;1976-05-23;0;0;0;1;0
P-30652;WC-2006;T-30;1;goal keeper;Landreau;Mickaël;1979-05-14;0;1;0;0;0
P-30652;WC-2014;T-30;23;goal keeper;Landreau;Mickaël;1979-05-14;0;1;0;0;0
P-30655;WC-1962;T-84;12;goal keeper;Maidana;Luis;1934-02-24;0;1;0;0;0
P-30671;WC-1995;T-04;17;defender;Wainwright;Sacha;1972-02-06;1;0;1;0;0
P-30671;WC-2003;T-04;3;defender;Wainwright;Sacha;1972-02-06;1;0;1;0;0
P-30672;WC-1986;T-41;4;defender;Collovati;Fulvio;1957-05-09;0;0;1;0;0
P-30672;WC-1982;T-41;5;defender;Collovati;Fulvio;1957-05-09;0;0;1;0;0
P-30679;WC-1930;T-09;0;forward;Manoelzinho;not applicable;1907-08-22;0;0;0;0;1
P-30693;WC-2006;T-31;23;goal keeper;Hildebrand;Timo;1979-04-05;0;1;0;0;0
P-30706;WC-2019;T-28;5;defender;Houghton;Steph;1988-04-23;1;0;1;1;0
P-30706;WC-2015;T-28;5;defender;Houghton;Steph;1988-04-23;1;0;1;1;0
P-30706;WC-2011;T-28;16;midfielder;Houghton;Steph;1988-04-23;1;0;1;1;0
P-30708;WC-2010;T-71;13;midfielder;Kim;Jae-sung;1983-10-03;0;0;0;1;0
P-30711;WC-2022;T-30;1;goal keeper;Lloris;Hugo;1986-12-26;0;1;0;0;0
P-30711;WC-2018;T-30;1;goal keeper;Lloris;Hugo;1986-12-26;0;1;0;0;0
P-30711;WC-2010;T-30;1;goal keeper;Lloris;Hugo;1986-12-26;0;1;0;0;0
P-30711;WC-2014;T-30;1;goal keeper;Lloris;Hugo;1986-12-26;0;1;0;0;0
P-30716;WC-1938;T-41;0;forward;Pasinati;Piero;1910-07-21;0;0;0;0;1
P-30720;WC-1930;T-03;0;forward;Demaría;Attilio;1909-03-19;0;0;0;0;1
P-30720;WC-1934;T-41;0;forward;Demaría;Attilio;1909-03-19;0;0;0;0;1
P-30731;WC-2019;T-50;15;forward;Ajibade;Rasheedat;1999-12-08;1;0;0;0;1
P-30739;WC-1994;T-61;10;midfielder;Hagi;Gheorghe;1965-02-05;0;0;0;1;0
P-30739;WC-1998;T-61;10;midfielder;Hagi;Gheorghe;1965-02-05;0;0;0;1;0
P-30739;WC-1990;T-61;10;midfielder;Hagi;Gheorghe;1965-02-05;0;0;0;1;0
P-30741;WC-1930;T-55;0;midfielder;Benítez;Santiago;not available;0;0;0;1;0
